#DEPT	六五最大主应力	六五最小主应力
506.20000000	9.482111446	8.163383525
506.30000000	9.489270134	8.173630865
506.40000000	9.495935501	8.183057335
506.50000000	9.501978913	8.191448906
506.60000000	9.507484863	8.198946173
506.70000000	9.512556327	8.205720484
506.80000000	9.516724418	8.210991656
506.90000000	9.519672189	8.214232322
507.00000000	9.52169099	8.21592726
507.10000000	9.521781904	8.214414359
507.20000000	9.520625053	8.210825271
507.30000000	9.518632918	8.205846318
507.40000000	9.515885038	8.199609837
507.50000000	9.513478003	8.193940467
507.60000000	9.511413849	8.188841602
507.70000000	9.510983302	8.186460948
507.80000000	9.511649637	8.185905436
507.90000000	9.513296238	8.186981034
508.00000000	9.516445721	8.190557348
508.10000000	9.519820601	8.194508711
508.20000000	9.523433762	8.198856561
508.30000000	9.526574815	8.202418848
508.40000000	9.52925039	8.205206604
508.50000000	9.531352337	8.207039875
508.60000000	9.532538985	8.207350136
508.70000000	9.5334504	8.207202422
508.80000000	9.534067561	8.206565082
508.90000000	9.534876829	8.206247393
509.00000000	9.535993154	8.20644063
509.10000000	9.537646607	8.207527622
509.20000000	9.540245425	8.21018766
509.30000000	9.543380486	8.213739983
509.40000000	9.547296506	8.218591786
509.50000000	9.551691628	8.224240791
509.60000000	9.556187865	8.230058042
509.70000000	9.560564873	8.2356769
509.80000000	9.564264382	8.240168432
509.90000000	9.567424999	8.243763274
510.00000000	9.569454366	8.245475778
510.10000000	9.570569009	8.245666227
510.20000000	9.571114278	8.244909262
510.30000000	9.570957401	8.242983954
510.40000000	9.570732694	8.240945772
510.50000000	9.570513795	8.238917247
510.60000000	9.57073463	8.237620412
510.70000000	9.571424529	8.237104078
510.80000000	9.572506706	8.237240478
510.90000000	9.57443736	8.238788715
511.00000000	9.576768351	8.241003098
511.10000000	9.579457654	8.243813702
511.20000000	9.582574782	8.247336195
511.30000000	9.585672659	8.250826652
511.40000000	9.588750309	8.254283453
511.50000000	9.591243616	8.256767927
511.60000000	9.593268295	8.258472619
511.70000000	9.594711911	8.25921044
511.80000000	9.595176815	8.258319711
511.90000000	9.59520937	8.25670956
512.00000000	9.594707664	8.254210405
512.10000000	9.593737366	8.250931509
512.20000000	9.592581253	8.247343405
512.30000000	9.591214632	8.243405003
512.40000000	9.589693197	8.239208972
512.50000000	9.588122546	8.234931025
512.60000000	9.586536409	8.230627289
512.70000000	9.585192475	8.226726561
512.80000000	9.584096403	8.223238258
512.90000000	9.583569005	8.220696225
513.00000000	9.583754679	8.219340747
513.10000000	9.584390429	8.218734199
513.20000000	9.585733101	8.219303985
513.30000000	9.587364398	8.220354049
513.40000000	9.589126692	8.221622093
513.50000000	9.590822379	8.222779302
513.60000000	9.592305759	8.223583225
513.70000000	9.593627819	8.224118704
513.80000000	9.594655327	8.224164037
513.90000000	9.595503707	8.223911293
514.00000000	9.596190801	8.223390157
514.10000000	9.596346402	8.22198459
514.20000000	9.595993394	8.219732669
514.30000000	9.595172238	8.216701716
514.40000000	9.593484954	8.21222946
514.50000000	9.592050529	8.208177953
514.60000000	9.590898294	8.20459601
514.70000000	9.592943315	8.206334504
514.80000000	9.597857854	8.212848067
514.90000000	9.606342925	8.225303192
515.00000000	9.621710967	8.249211823
515.10000000	9.640019979	8.278014065
515.20000000	9.661890487	8.312742328
515.30000000	9.685531493	8.350416255
515.40000000	9.708300148	8.386638224
515.50000000	9.729214763	8.419774864
515.60000000	9.744837728	8.44410633
515.70000000	9.756761143	8.462281915
515.80000000	9.762703135	8.470504794
515.90000000	9.762412394	8.468356828
516.00000000	9.758696764	8.460510059
516.10000000	9.750222346	8.444744919
516.20000000	9.739440782	8.425140718
516.30000000	9.727593826	8.403763619
516.40000000	9.715623615	8.382181256
516.50000000	9.705223525	8.363211369
516.60000000	9.696160053	8.34646545
516.70000000	9.690672891	8.335670401
516.80000000	9.688026574	8.329602491
516.90000000	9.687550938	8.3271466
517.00000000	9.690836245	8.330948974
517.10000000	9.695844206	8.337617867
517.20000000	9.702220136	8.346563067
517.30000000	9.710226804	8.358221807
517.40000000	9.718534529	8.370381476
517.50000000	9.727109452	8.382985729
517.60000000	9.735544594	8.395357356
517.70000000	9.743686952	8.40724177
517.80000000	9.751514691	8.418602639
517.90000000	9.758632595	8.428782342
518.00000000	9.76539826	8.438375916
518.10000000	9.771752477	8.447284844
518.20000000	9.777522508	8.455221695
518.30000000	9.78288302	8.462477118
518.40000000	9.787682348	8.468798747
518.50000000	9.7912557	8.473080395
518.60000000	9.79396125	8.47591805
518.70000000	9.795329426	8.476530363
518.80000000	9.794908578	8.474165796
518.90000000	9.793553429	8.470246571
519.00000000	9.790920527	8.464201187
519.10000000	9.787782352	8.457315017
519.20000000	9.784592472	8.450342785
519.30000000	9.78182236	8.444069014
519.40000000	9.779882111	8.439176103
519.50000000	9.778430058	8.435095531
519.60000000	9.777646886	8.43212796
519.70000000	9.776658609	8.428819083
519.80000000	9.775369671	8.425009893
519.90000000	9.772876843	8.419197405
520.00000000	9.769492874	8.411902019
520.10000000	9.765532987	8.403648259
520.20000000	9.761652582	8.395526714
520.30000000	9.75938482	8.39008862
520.40000000	9.758607593	8.387130808
520.50000000	9.763266092	8.39321824
520.60000000	9.771345001	8.404997338
520.70000000	9.782547749	8.421974544
520.80000000	9.79834462	8.446596352
520.90000000	9.81420692	8.471326887
521.00000000	9.830132511	8.496162605
521.10000000	9.841751099	8.513831435
521.20000000	9.849729242	8.525442593
521.30000000	9.8531343	8.529444223
521.40000000	9.848772475	8.520521893
521.50000000	9.841015764	8.505950474
521.60000000	9.828974324	8.484249185
521.70000000	9.814574757	8.458623764
521.80000000	9.800054625	8.43279746
521.90000000	9.786456392	8.408504955
522.00000000	9.7762894	8.389921976
522.10000000	9.768297411	8.374958184
522.20000000	9.763931883	8.366029005
522.30000000	9.762414664	8.361839611
522.40000000	9.762283348	8.359956472
522.50000000	9.763664883	8.360590852
522.60000000	9.765506029	8.361990067
522.70000000	9.767578518	8.363774258
522.80000000	9.769829626	8.365855688
522.90000000	9.772327303	8.368347434
523.00000000	9.775036175	8.371190626
523.10000000	9.778282931	8.374928911
523.20000000	9.781903102	8.37928859
523.30000000	9.785785185	8.384084114
523.40000000	9.789929398	8.389315843
523.50000000	9.793938858	8.394323329
523.60000000	9.797815977	8.399110584
523.70000000	9.801023111	8.402782927
523.80000000	9.803785766	8.405715616
523.90000000	9.806126198	8.407945692
524.00000000	9.807784202	8.409040149
524.10000000	9.809298671	8.40989575
524.20000000	9.810656686	8.410490997
524.30000000	9.81208369	8.411201047
524.40000000	9.813607814	8.412072711
524.50000000	9.815260658	8.413158577
524.60000000	9.817047112	8.414466781
524.70000000	9.818860713	8.415820159
524.80000000	9.820694668	8.417207408
524.90000000	9.822541037	8.418615315
525.00000000	9.82441402	8.420067509
525.10000000	9.826338452	8.421605319
525.20000000	9.828374354	8.423328625
525.30000000	9.830464679	8.425142495
525.40000000	9.832621966	8.427067798
525.50000000	9.834693994	8.42885122
525.60000000	9.836661233	8.430460265
525.70000000	9.838368177	8.431636151
525.80000000	9.839730937	8.432239279
525.90000000	9.840843223	8.432425592
526.00000000	9.841469459	8.431803064
526.10000000	9.841681656	8.430491526
526.20000000	9.841592488	8.428678476
526.30000000	9.840967923	8.425974458
526.40000000	9.840053793	8.422788557
526.50000000	9.838935021	8.419262091
526.60000000	9.837704528	8.41554969
526.70000000	9.836715115	8.412238463
526.80000000	9.835951977	8.409303772
526.90000000	9.836213203	8.408073752
527.00000000	9.837195066	8.40804297
527.10000000	9.838875501	8.409174709
527.20000000	9.841883374	8.412515494
527.30000000	9.845292017	8.416523217
527.40000000	9.849144279	8.421269183
527.50000000	9.85306774	8.42613363
527.60000000	9.856788049	8.430660002
527.70000000	9.860215302	8.434698686
527.80000000	9.863054256	8.437758363
527.90000000	9.865663287	8.440435415
528.00000000	9.868000315	8.442659819
528.10000000	9.870304881	8.444830202
528.20000000	9.872659812	8.447084399
528.30000000	9.87513575	8.449539968
528.40000000	9.877627737	8.452022244
528.50000000	9.880001182	8.454307251
528.60000000	9.882041938	8.456038618
528.70000000	9.883367994	8.456580627
528.80000000	9.884200569	8.456301415
528.90000000	9.88415582	8.454562209
529.00000000	9.88358795	8.451952446
529.10000000	9.882795112	8.448968291
529.20000000	9.882039636	8.446046299
529.30000000	9.881853407	8.444071609
529.40000000	9.882139094	8.442882255
529.50000000	9.883579981	8.443615335
529.60000000	9.88572835	8.445525776
529.70000000	9.888399654	8.448306465
529.80000000	9.891692217	8.45212103
529.90000000	9.895056591	8.456055098
530.00000000	9.898473251	8.460076177
530.10000000	9.901679186	8.463746575
530.20000000	9.904708288	8.467122693
530.30000000	9.907565201	8.470212263
530.40000000	9.910037758	8.472662205
530.50000000	9.912296149	8.474755743
530.60000000	9.914308501	8.476439832
530.70000000	9.915837205	8.477319056
530.80000000	9.917159485	8.477854756
530.90000000	9.91823183	8.477974522
531.00000000	9.919227562	8.47796679
531.10000000	9.920350605	8.478170922
531.20000000	9.92171784	8.478781428
531.30000000	9.923751471	8.480500925
531.40000000	9.926187129	8.48288946
531.50000000	9.929220035	8.486271915
531.60000000	9.932638314	8.490295694
531.70000000	9.936115527	8.494417546
531.80000000	9.939472467	8.498339243
531.90000000	9.942232455	8.501267517
532.00000000	9.944531341	8.503428441
532.10000000	9.945919083	8.504073076
532.20000000	9.946571961	8.503494776
532.30000000	9.946805717	8.502218984
532.40000000	9.946591758	8.50019811
532.50000000	9.946473599	8.498336657
532.60000000	9.946491218	8.496701152
532.70000000	9.947118459	8.496080163
532.80000000	9.948234086	8.496271929
532.90000000	9.949719388	8.4970789
533.00000000	9.951712952	8.498731711
533.10000000	9.953941084	8.500774886
533.20000000	9.956393964	8.503192081
533.30000000	9.960039547	8.507594151
533.40000000	9.965257904	8.514613594
533.50000000	9.972023608	8.524208081
533.60000000	9.984009646	8.542490029
533.70000000	9.998989592	8.565754168
533.80000000	10.01731568	8.594586539
533.90000000	10.04045895	8.631434988
534.00000000	10.06445649	8.66970463
534.10000000	10.08931579	8.709407964
534.20000000	10.11224689	8.745902347
534.30000000	10.13284352	8.778511857
534.40000000	10.15007709	8.805524947
534.50000000	10.16199094	8.823685702
534.60000000	10.1710592	8.837111255
534.70000000	10.17620847	8.844015417
534.80000000	10.17815714	8.845593638
534.90000000	10.17858064	8.84463388
535.00000000	10.1771551	8.84059725
535.10000000	10.1746177	8.834710401
535.20000000	10.17145676	8.827785926
535.30000000	10.16750105	8.819538912
535.40000000	10.16319484	8.810708623
535.50000000	10.15875846	8.801661707
535.60000000	10.15456011	8.793010863
535.70000000	10.15109821	8.785585492
535.80000000	10.14823179	8.779151015
535.90000000	10.14678732	8.775082773
536.00000000	10.14611466	8.772298846
536.10000000	10.14600828	8.770457266
536.20000000	10.1463495	8.769360514
536.30000000	10.14640415	8.767786874
536.40000000	10.14619096	8.765767526
536.50000000	10.14478767	8.761767751
536.60000000	10.14272098	8.756664013
536.70000000	10.13997411	8.75042837
536.80000000	10.13632608	8.742693101
536.90000000	10.13253182	8.734714457
537.00000000	10.12859468	8.726498007
537.10000000	10.12525981	8.719283769
537.20000000	10.12266562	8.713302093
537.30000000	10.12113111	8.709083816
537.40000000	10.1224149	8.709555511
537.50000000	10.12575225	8.713444573
537.60000000	10.1321146	8.722367587
537.70000000	10.14295011	8.738734414
537.80000000	10.15601568	8.758812252
537.90000000	10.17209085	8.783898283
538.00000000	10.18948576	8.811180383
538.10000000	10.2066484	8.838075856
538.20000000	10.22240674	8.862634392
538.30000000	10.23442156	8.880963414
538.40000000	10.24366925	8.894687712
538.50000000	10.2476451	8.899639275
538.60000000	10.24732387	8.897440184
538.70000000	10.2443393	8.890809098
538.80000000	10.23780711	8.878274479
538.90000000	10.23029264	8.864105244
539.00000000	10.22224145	8.849042809
539.10000000	10.21475119	8.834913764
539.20000000	10.20813599	8.822240842
539.30000000	10.20222849	8.81074557
539.40000000	10.19777266	8.801665971
539.50000000	10.19406371	8.79382923
539.60000000	10.1910223	8.787103336
539.70000000	10.18958028	8.783038985
539.80000000	10.18909054	8.780559324
539.90000000	10.18958845	8.77972322
540.00000000	10.19192108	8.781940308
540.10000000	10.19484815	8.785146617
540.20000000	10.19844287	8.789463994
540.30000000	10.20223895	8.794116433
540.40000000	10.20584867	8.798458753
540.50000000	10.20915024	8.802288276
540.60000000	10.21187275	8.805154189
540.70000000	10.21440245	8.807699217
540.80000000	10.21673003	8.809907911
540.90000000	10.2191925	8.812341076
541.00000000	10.22178986	8.81499872
541.10000000	10.2246356	8.818069684
541.20000000	10.22753458	8.821229258
541.30000000	10.23032662	8.824210866
541.40000000	10.23275834	8.826592863
541.50000000	10.23454939	8.827908695
541.60000000	10.23588519	8.82846695
541.70000000	10.23638197	8.827628956
541.80000000	10.2361231	8.825533481
541.90000000	10.23534861	8.822579927
542.00000000	10.23372611	8.818215174
542.10000000	10.23168386	8.81315189
542.20000000	10.22940219	8.807690168
542.30000000	10.22722735	8.802406201
542.40000000	10.2258082	8.798379787
542.50000000	10.22507057	8.795487507
542.60000000	10.22653771	8.796264296
542.70000000	10.22939808	8.79935961
542.80000000	10.23348214	8.804491334
542.90000000	10.23949805	8.812837933
543.00000000	10.24589815	8.821823859
543.10000000	10.25269491	8.831469886
543.20000000	10.25914208	8.840534142
543.30000000	10.26521283	8.848971967
543.40000000	10.27083146	8.856657393
543.50000000	10.27634136	8.864161876
543.60000000	10.2823783	8.872543425
543.70000000	10.28924027	8.88229792
543.80000000	10.29862873	8.896256809
543.90000000	10.30950635	8.912693807
544.00000000	10.32248524	8.932627535
544.10000000	10.33669239	8.954605203
544.20000000	10.35047272	8.975872554
544.30000000	10.36278038	8.994689213
544.40000000	10.37035375	9.005627486
544.50000000	10.37432854	9.010577354
544.60000000	10.37160739	9.004384434
544.70000000	10.36219983	8.987064581
544.80000000	10.3488072	8.963113083
544.90000000	10.32999064	8.930135371
545.00000000	10.30974573	8.894780491
545.10000000	10.28905866	8.85868948
545.20000000	10.27107081	8.82709003
545.30000000	10.25713263	8.802229638
545.40000000	10.24637194	8.782656966
545.50000000	10.24210662	8.773893761
545.60000000	10.24081798	8.770084302
545.70000000	10.24182338	8.77009259
545.80000000	10.24490241	8.773551812
545.90000000	10.24792484	8.776916859
546.00000000	10.25088727	8.780182032
546.10000000	10.25277511	8.781658892
546.20000000	10.25420329	8.782370761
546.30000000	10.2551431	8.782269894
546.40000000	10.25580171	8.78170105
546.50000000	10.25659024	8.78134841
546.60000000	10.25756215	8.781300937
546.70000000	10.259101	8.782196984
546.80000000	10.26092414	8.783566153
546.90000000	10.26310721	8.785534324
547.00000000	10.26557278	8.787972635
547.10000000	10.26807994	8.790480154
547.20000000	10.27058223	8.792979574
547.30000000	10.27286126	8.795107446
547.40000000	10.27495796	8.79693187
547.50000000	10.27673506	8.79822441
547.60000000	10.27809617	8.798824665
547.70000000	10.27920797	8.799009991
547.80000000	10.27993487	8.79855478
547.90000000	10.28042459	8.797704833
548.00000000	10.28081731	8.796693452
548.10000000	10.28119643	8.795659445
548.20000000	10.28175312	8.79492093
548.30000000	10.28244749	8.794411555
548.40000000	10.28343619	8.794392008
548.50000000	10.28458357	8.794636538
548.60000000	10.28584649	8.795073357
548.70000000	10.2872881	8.795807546
548.80000000	10.2889463	8.796902212
548.90000000	10.29080588	8.798332002
549.00000000	10.29341734	8.801013099
549.10000000	10.29663004	8.80469481
549.20000000	10.30037994	8.809270552
549.30000000	10.3051123	8.815481315
549.40000000	10.30994682	8.821862111
549.50000000	10.31489135	8.828425972
549.60000000	10.31901793	8.833628573
549.70000000	10.32238099	8.837560507
549.80000000	10.32479642	8.839915375
549.90000000	10.32561548	8.839613512
550.00000000	10.32588846	8.838402856
550.10000000	10.32554308	8.836163082
550.20000000	10.32529694	8.834088468
550.30000000	10.32537612	8.832555266
550.40000000	10.32607032	8.83204558
550.50000000	10.32765245	8.833013636
550.60000000	10.32963635	8.834650326
550.70000000	10.33210886	8.837100175
550.80000000	10.33468473	8.839722045
550.90000000	10.33725307	8.842331385
